BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,OPEN,LOW,HIGH,LEGALCLOSEPRICE,WAPRICE,CLOSE,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,WAVAL,TRADINGSESSION,CURRENCYID,TRENDCLSPR,TRADE_SESSION_DATE
TQBR,2013-10-21,Сбербанк,SBER,43059,6720117373.7,105.56,104.88,105.95,105.49,105.42,105.43,63746540,105.42,105.42,105.42,6725323025.7,6725323025.7,6725323025.7,,3,SUR,0.28,
TQBR,2013-10-22,Сбербанк,SBER,43514,7546193473.6,105.23,104.55,105.81,105.4,105.25,105.4,71694660,105.25,105.25,105.25,7550627201.78,7550627201.78,7550627201.78,,3,SUR,-0.03,
TQBR,2013-10-23,Сбербанк,SBER,58752,8134061948.9,104.89,103.03,105.08,103.25,104.19,103.29,78066510,104.19,104.19,104.19,8135251577.39,8135251577.39,8135251577.39,,3,SUR,-2.0,
TQBR,2013-10-24,Сбербанк,SBER,38112,7093237406.4,103.5,102.63,103.86,102.85,103.17,102.86,68751720,103.17,103.17,103.17,7092141741.29,7092141741.29,7092141741.29,,3,SUR,-0.42,
TQBR,2013-10-25,Сбербанк,SBER,38759,8077202601.5,102.61,102.02,103.61,102.97,102.87,102.99,78521210,102.87,102.87,102.87,8075278547.41,8075278547.41,8075278547.41,,3,SUR,0.13,
TQBR,2013-10-28,Сбербанк,SBER,36349,7341378294.5,103.6,102.5,104.18,102.87,103.36,102.84,71025060,103.36,103.36,103.36,7342869124.28,7342869124.28,7342869124.28,,3,SUR,-0.15,
TQBR,2013-10-29,Сбербанк,SBER,45163,6693329277.1,102.75,102.12,103.48,102.75,102.85,102.8,65077430,102.85,102.85,102.85,6693128773.96,6693128773.96,6693128773.96,,3,SUR,-0.04,
TQBR,2013-10-30,Сбербанк,SBER,44368,8588091560.5,103.2,102.74,104.14,103.2,103.51,103.11,82968330,103.51,103.51,103.51,8593239877.26,8593239877.26,8593239877.26,,3,SUR,0.3,
TQBR,2013-10-31,Сбербанк,SBER,47027,9009426920.2,102.57,101.7,103.08,102.8,102.43,102.74,87954830,102.43,102.43,102.43,8986734759.32,8986734759.32,8986734759.32,,3,SUR,-0.36,
TQBR,2013-11-01,Сбербанк,SBER,29340,6487724118.8,102.74,102.5,103.77,103.65,103.21,103.65,62858850,103.21,103.21,103.21,6487124503.31,6487124503.31,6487124503.31,,3,SUR,0.89,
TQBR,2013-11-05,Сбербанк,SBER,38705,6334353453.1,104.06,102.4,104.43,102.46,103.24,102.47,61356730,103.24,103.24,103.24,6333274434.86,6333274434.86,6333274434.86,,3,SUR,-1.14,
TQBR,2013-11-06,Сбербанк,SBER,30208,6788343762.2,103.0,102.26,103.09,102.53,102.65,102.59,66133090,102.65,102.65,102.65,6787990800.19,6787990800.19,6787990800.19,,3,SUR,0.12,
TQBR,2013-11-07,Сбербанк,SBER,32742,7853920862.9,102.31,102.1,103.87,103.42,103.02,103.55,76238840,103.02,103.02,103.02,7856998042.1,7856998042.1,7856998042.1,,3,SUR,0.94,
TQBR,2013-11-08,Сбербанк,SBER,48442,9092257528.6,102.41,101.57,102.66,101.89,102.14,101.86,89014360,102.14,102.14,102.14,9068929800.15,9068929800.15,9068929800.15,,3,SUR,-1.63,
TQBR,2013-11-11,Сбербанк,SBER,24245,5414294162.2,102.51,101.48,102.59,101.77,101.97,101.77,53096350,101.97,101.97,101.97,5411057869.39,5411057869.39,5411057869.39,,3,SUR,-0.09,
TQBR,2013-11-12,Сбербанк,SBER,55037,11609013876.2,101.96,101.74,104.26,104.2,103.2,104.25,112492620,103.2,103.2,103.2,11612762499.41,11612762499.41,11612762499.41,,3,SUR,2.44,
TQBR,2013-11-13,Сбербанк,SBER,62815,14068365579.8,103.81,101.11,104.98,101.59,103.48,101.81,135946290,103.48,103.48,103.48,14065706941.3,14065706941.3,14065706941.3,,3,SUR,-2.34,
TQBR,2013-11-14,Сбербанк,SBER,43191,9691896492.7,102.81,102.81,103.98,103.65,103.45,103.7,93686490,103.45,103.45,103.45,9686098529.18,9686098529.18,9686098529.18,,3,SUR,1.86,
TQBR,2013-11-15,Сбербанк,SBER,40189,10074885588.0,104.3,103.24,104.7,103.66,104.06,103.69,96819500,104.06,104.06,104.06,10077272976.79,10077272976.79,10077272976.79,,3,SUR,-0.01,
TQBR,2013-11-18,Сбербанк,SBER,43864,9631250442.8,103.99,103.6,105.54,105.45,104.48,105.5,92184970,104.48,104.48,104.48,9633718745.98,9633718745.98,9633718745.98,,3,SUR,1.75,
TQBR,2013-11-19,Сбербанк,SBER,46117,10675477462.4,105.4,105.4,106.8,106.22,106.17,106.19,100547410,106.17,106.17,106.17,10669856615.32,10669856615.32,10669856615.32,,3,SUR,0.65,
TQBR,2013-11-20,Сбербанк,SBER,42589,8449211049.1,105.89,105.11,106.32,106.0,105.7,106.0,79936140,105.7,105.7,105.7,8450387128.97,8450387128.97,8450387128.97,,3,SUR,-0.18,
TQBR,2013-11-21,Сбербанк,SBER,30240,8146971557.5,105.11,104.69,105.56,104.97,105.09,104.78,77524160,105.09,105.09,105.09,8133529421.49,8133529421.49,8133529421.49,,3,SUR,-1.15,
TQBR,2013-11-22,Сбербанк,SBER,34707,7373634004.4,105.23,104.25,105.48,105.1,104.98,105.1,70239230,104.98,104.98,104.98,7373784891.88,7373784891.88,7373784891.88,,3,SUR,0.31,
TQBR,2013-11-25,Сбербанк,SBER,35573,7632491451.8,105.51,105.21,106.2,105.22,105.74,105.31,72178650,105.74,105.74,105.74,7622849769.65,7622849769.65,7622849769.65,,3,SUR,0.2,
TQBR,2013-11-26,Сбербанк,SBER,40850,9768806113.1,105.35,103.01,105.35,103.35,104.09,103.02,93845310,104.09,104.09,104.09,9774343991.3,9774343991.3,9774343991.3,,3,SUR,-2.17,
