BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,OPEN,LOW,HIGH,LEGALCLOSEPRICE,WAPRICE,CLOSE,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,WAVAL,TRADINGSESSION,CURRENCYID,TRENDCLSPR,TRADE_SESSION_DATE
TQBR,2025-02-05,Т-Техно ао,T,97451,15297094429.6,3003.0,2982.6,3086.0,3039.6,3032.0,3079.8,5044981,3016.2,3016.2,,10029126483.0,10029126483.0,,0,3,SUR,2.64,
TQBR,2025-02-06,Т-Техно ао,T,89310,13322992983.0,3079.8,3079.8,3135.0,3102.4,3105.0,3103.0,4290878,3106.4,3106.4,,11515929915.6,11515929915.6,,0,3,SUR,0.75,
TQBR,2025-02-07,Т-Техно ао,T,41425,7095170999.4,3107.4,3098.0,3123.0,3105.4,3109.6,3105.0,2281690,3109.8,3109.8,,5474398306.2,5474398306.2,,0,3,SUR,0.06,
TQBR,2025-02-10,Т-Техно ао,T,100950,16966649172.2,3122.0,3116.8,3188.4,3174.0,3157.6,3143.8,5373376,3166.6,3166.6,,9494894477.6,9494894477.6,,0,3,SUR,1.25,
TQBR,2025-02-11,Т-Техно ао,T,54413,9586599722.6,3155.0,3145.0,3179.4,3178.8,3166.2,3176.0,3027856,3165.6,3165.6,,6788256069.8,6788256069.8,,0,3,SUR,1.02,
TQBR,2025-02-12,Т-Техно ао,T,238510,37301636208.6,3180.0,3121.2,3400.0,3140.6,3260.4,3373.2,11440493,3181.6,3181.6,,9359248133.8,9359248133.8,,0,3,SUR,6.21,
TQBR,2025-02-13,Т-Техно ао,T,191726,28486136291.2,3399.0,3281.0,3454.6,3334.0,3361.8,3328.0,8467324,3337.0,3337.0,,19052409946.2,19052409946.2,,0,3,SUR,-1.34,
TQBR,2025-02-14,Т-Техно ао,T,193940,30528970530.4,3550.0,3300.2,3550.0,3370.0,3388.6,3364.4,9009016,3390.0,3390.0,,25541336907.4,25541336907.4,,0,3,SUR,1.09,
TQBR,2025-02-17,Т-Техно ао,T,157047,25386400907.2,3412.0,3407.0,3528.6,3497.0,3477.8,3492.0,7299395,3476.8,3476.8,,16229325664.0,16229325664.0,,0,3,SUR,3.79,
TQBR,2025-02-18,Т-Техно ао,T,136572,22132289122.2,3502.6,3370.0,3513.4,3410.6,3442.0,3390.6,6430115,3440.6,3440.6,,16925001709.6,16925001709.6,,0,3,SUR,-2.9,
TQBR,2025-02-19,Т-Техно ао,T,69482,12043671998.4,3415.0,3382.0,3469.8,3433.8,3427.6,3455.0,3513605,3418.6,3418.6,,7797362458.8,7797362458.8,,0,3,SUR,1.9,
TQBR,2025-02-20,Т-Техно ао,T,56570,8763293241.6,3461.6,3420.0,3478.4,3439.8,3456.4,3436.6,2535378,3459.4,3459.4,,6763807480.2,6763807480.2,,0,3,SUR,-0.53,
TQBR,2025-02-21,Т-Техно ао,T,53595,8131128012.2,3439.6,3392.8,3459.4,3423.8,3427.0,3425.0,2372617,3426.4,3426.4,,6279434716.2,6279434716.2,,0,3,SUR,-0.34,
TQBR,2025-02-24,Т-Техно ао,T,48467,6675044526.8,3437.2,3403.8,3455.0,3426.8,3428.4,3452.0,1947018,3425.0,3425.0,,4460093448.0,4460093448.0,,0,3,SUR,0.79,
TQBR,2025-02-25,Т-Техно ао,T,53282,8949658045.2,3456.2,3428.0,3487.6,3436.8,3461.0,3434.6,2585382,3463.4,3463.4,,7130403956.4,7130403956.4,,0,3,SUR,-0.5,
TQBR,2025-02-26,Т-Техно ао,T,99020,13520381385.2,3442.4,3292.0,3455.0,3375.0,3371.6,3324.8,4009962,3386.4,3386.4,,9390328577.6,9390328577.6,,0,3,SUR,-3.2,
TQBR,2025-02-27,Т-Техно ао,T,95100,14058529918.8,3324.8,3235.0,3358.6,3340.4,3301.0,3241.6,4258925,3310.4,3310.4,,8281336071.4,8281336071.4,,0,3,SUR,-2.5,
TQBR,2025-02-28,Т-Техно ао,T,140229,21434528167.6,3238.0,3180.8,3338.8,3274.0,3252.2,3287.6,6590703,3228.2,3228.2,,12140618463.8,12140618463.8,,0,3,SUR,1.42,
TQBR,2025-03-03,Т-Техно ао,T,114706,12121044836.8,3308.8,3185.2,3313.0,3210.6,3223.0,3215.2,3760012,3214.6,3214.6,,6666807747.6,6666807747.6,,0,3,SUR,-2.2,2025-03-03
TQBR,2025-03-04,Т-Техно ао,T,111647,15276353753.2,3229.8,3223.0,3416.0,3354.0,3331.0,3383.2,4585936,3317.0,3317.0,,8799219346.8,8799219346.8,,0,3,SUR,5.23,2025-03-04
TQBR,2025-03-05,Т-Техно ао,T,93261,14663116689.2,3378.6,3320.0,3442.8,3425.4,3384.2,3327.6,4332986,3393.8,3393.8,,7609625041.2,7609625041.2,,0,3,SUR,-1.64,2025-03-05
TQBR,2025-03-06,Т-Техно ао,T,69852,9815538280.8,3333.8,3333.8,3390.2,3371.2,3368.0,3368.2,2914308,3368.0,3368.0,,6501425492.6,6501425492.6,,0,3,SUR,1.22,2025-03-06
TQBR,2025-03-07,Т-Техно ао,T,147404,23672680860.0,3371.0,3331.2,3472.6,3355.0,3408.4,3414.8,6945105,3413.4,3413.4,,16781900457.8,16781900457.8,,0,3,SUR,1.38,2025-03-07
TQBR,2025-03-10,Т-Техно ао,T,63066,9325469470.2,3424.0,3393.8,3455.0,3421.2,3430.6,3422.6,2718188,3430.2,3430.2,,6993172330.8,6993172330.8,,0,3,SUR,0.23,2025-03-10
TQBR,2025-03-11,Т-Техно ао,T,63901,11194926621.0,3428.8,3386.0,3451.0,3438.0,3425.8,3419.8,3267959,3430.4,3430.4,,5318965474.4,5318965474.4,,0,3,SUR,-0.08,2025-03-11
TQBR,2025-03-12,Т-Техно ао,T,61182,8325507203.0,3428.0,3390.0,3438.8,3434.6,3413.0,3417.2,2439156,3410.6,3410.6,,6283436245.2,6283436245.2,,0,3,SUR,-0.08,2025-03-12
TQBR,2025-03-13,Т-Техно ао,T,120798,19226314224.8,3422.2,3319.6,3433.8,3349.0,3380.8,3374.2,5686390,3358.4,3358.4,,10271435459.8,10271435459.8,,0,3,SUR,-1.26,2025-03-13
TQBR,2025-03-14,Т-Техно ао,T,83157,10724369323.4,3374.8,3345.6,3448.6,3442.0,3409.6,3440.4,3145114,3408.4,3408.4,,7743493978.2,7743493978.2,,0,3,SUR,1.96,2025-03-14
TQBR,2025-03-17,Т-Техно ао,T,83601,12010091145.2,3438.2,3438.0,3540.0,3531.6,3516.8,3533.8,3415752,3526.8,3526.8,,6955099996.2,6955099996.2,,0,3,SUR,2.71,2025-03-17
TQBR,2025-03-18,Т-Техно ао,T,165016,25980365031.0,3538.0,3535.8,3649.2,3615.0,3594.2,3564.8,7228220,3594.6,3594.6,,12167909308.8,12167909308.8,,0,3,SUR,0.88,2025-03-18
TQBR,2025-03-19,Т-Техно ао,T,80258,11893583462.2,3583.4,3555.0,3641.8,3625.0,3595.6,3640.0,3306752,3591.2,3591.2,,8694871387.2,8694871387.2,,0,3,SUR,2.11,2025-03-19
TQBR,2025-03-20,Т-Техно ао,T,97664,14427991690.4,3645.2,3596.0,3685.0,3645.2,3640.0,3632.4,3963592,3634.6,3634.6,,11386211056.8,11386211056.8,,0,3,SUR,-0.21,2025-03-20
TQBR,2025-03-21,Т-Техно ао,T,55629,9723104805.6,3640.0,3601.4,3657.0,3612.2,3627.6,3605.0,2680612,3627.6,3627.6,,7680009729.0,7680009729.0,,0,3,SUR,-0.75,2025-03-21
TQBR,2025-03-24,Т-Техно ао,T,60314,9277314103.0,3620.0,3571.8,3624.0,3608.0,3603.4,3597.6,2574809,3607.2,3607.2,,5976118284.6,5976118284.6,,0,3,SUR,-0.21,2025-03-24
TQBR,2025-03-25,Т-Техно ао,T,64397,11684122484.6,3601.0,3547.6,3625.0,3593.6,3593.6,3619.8,3251154,3586.4,3586.4,,8417621891.2,8417621891.2,,0,3,SUR,0.62,2025-03-25
TQBR,2025-03-26,Т-Техно ао,T,57146,7925517217.2,3624.2,3541.4,3632.4,3565.2,3593.0,3557.6,2205657,3598.6,3598.6,,5447417208.2,5447417208.2,,0,3,SUR,-1.72,2025-03-26
TQBR,2025-03-27,Т-Техно ао,T,116731,16070011758.8,3560.0,3385.0,3563.0,3432.0,3467.6,3398.8,4634442,3474.4,3474.4,,12339572910.0,12339572910.0,,0,3,SUR,-4.46,2025-03-27
TQBR,2025-03-28,Т-Техно ао,T,200730,20709823577.2,3400.0,3285.2,3460.0,3356.0,3369.8,3304.0,6145683,3373.8,3373.8,,16574060939.6,16574060939.6,,0,3,SUR,-2.79,2025-03-28
TQBR,2025-03-31,Т-Техно ао,T,119938,16962434757.8,3299.8,3200.0,3377.2,3374.8,3318.6,3365.4,5111433,3333.2,3333.2,,10046901844.4,10046901844.4,,0,3,SUR,1.86,2025-03-31
TQBR,2025-04-01,Т-Техно ао,T,109475,15530688626.6,3368.0,3231.0,3424.0,3344.8,3350.6,3252.2,4635145,3372.8,3372.8,,9689506817.6,9689506817.6,,0,3,SUR,-3.36,2025-04-01
TQBR,2025-04-02,Т-Техно ао,T,99153,11684720307.6,3258.0,3225.0,3315.6,3266.8,3279.0,3302.2,3563249,3289.2,3289.2,,6263012259.2,6263012259.2,,0,3,SUR,1.54,2025-04-02
TQBR,2025-04-03,Т-Техно ао,T,130842,14560628311.6,3315.0,3188.2,3343.6,3213.0,3260.8,3272.4,4465284,3260.8,3260.8,,9195248280.2,9195248280.2,,0,3,SUR,-0.9,2025-04-03
TQBR,2025-04-04,Т-Техно ао,T,202110,22955573713.4,3305.0,3024.0,3313.0,3085.2,3151.8,3040.0,7285667,3161.4,3161.4,,15077491944.2,15077491944.2,,0,3,SUR,-7.1,2025-04-04
TQBR,2025-04-07,Т-Техно ао,T,388435,37761091462.8,3035.0,2868.0,3199.0,3059.0,3018.8,3096.6,12505855,3027.0,3027.0,,21709516412.4,21709516412.4,,0,3,SUR,1.86,2025-04-07
TQBR,2025-04-08,Т-Техно ао,T,166716,17422045656.6,3115.2,2972.4,3154.8,3094.0,3085.4,2999.6,5646723,3110.6,3110.6,,8491562207.4,8491562207.4,,0,3,SUR,-3.13,2025-04-08
TQBR,2025-04-09,Т-Техно ао,T,255340,27658541542.0,2977.0,2875.0,3153.8,2957.0,3012.0,3148.8,9178622,2962.2,2962.2,,13241218582.4,13241218582.4,,0,3,SUR,4.97,2025-04-09
TQBR,2025-04-10,Т-Техно ао,T,123764,13715712944.4,3160.0,3055.2,3162.0,3110.6,3110.4,3101.2,4409546,3115.6,3115.6,,7733202968.6,7733202968.6,,0,3,SUR,-1.51,2025-04-10
TQBR,2025-04-11,Т-Техно ао,T,88439,11974385988.2,3116.8,3101.2,3170.0,3158.4,3149.2,3169.4,3802686,3147.6,3147.6,,7273374784.4,7273374784.4,,0,3,SUR,2.2,2025-04-11
TQBR,2025-04-14,Т-Техно ао,T,97058,11263229991.0,3176.2,3079.0,3193.0,3128.8,3152.8,3104.0,3572386,3153.8,3153.8,,4878296164.6,4878296164.6,,0,3,SUR,-2.06,2025-04-14
TQBR,2025-04-15,Т-Техно ао,T,68105,7950577886.6,3108.0,3084.4,3153.8,3127.6,3122.0,3147.8,2546637,3122.4,3122.4,,5633033712.0,5633033712.0,,0,3,SUR,1.41,2025-04-15
TQBR,2025-04-16,Т-Техно ао,T,78899,9267662811.2,3135.2,3112.0,3203.4,3199.0,3158.2,3172.0,2934512,3154.8,3154.8,,6365705195.0,6365705195.0,,0,3,SUR,0.77,2025-04-16
TQBR,2025-04-17,Т-Техно ао,T,91011,11320369134.4,3175.0,3156.0,3225.0,3181.0,3194.4,3225.0,3543768,3190.0,3190.0,,6219480544.0,6219480544.0,,0,3,SUR,1.67,2025-04-17
TQBR,2025-04-18,Т-Техно ао,T,80244,11423798559.0,3185.2,3127.0,3194.8,3164.0,3162.0,3145.8,3612833,3158.0,3158.0,,8189778493.8,8189778493.8,,0,3,SUR,-2.46,2025-04-18
TQBR,2025-04-21,Т-Техно ао,T,83622,10030879561.4,3169.0,3160.0,3239.0,3219.0,3205.0,3225.0,3129888,3203.6,3203.6,,7535685267.6,7535685267.6,,0,3,SUR,2.52,2025-04-21
TQBR,2025-04-22,Т-Техно ао,T,93566,12404274125.6,3228.0,3210.0,3303.4,3248.0,3252.0,3276.2,3814374,3232.8,3232.8,,5366275487.4,5366275487.4,,0,3,SUR,1.59,2025-04-22
TQBR,2025-04-23,Т-Техно ао,T,98031,13628024932.4,3283.2,3177.4,3286.0,3231.0,3217.8,3214.6,4234967,3204.8,3204.8,,8101432076.2,8101432076.2,,0,3,SUR,-1.88,2025-04-23
TQBR,2025-04-24,Т-Техно ао,T,44902,6284438533.6,3220.0,3203.2,3241.0,3221.6,3224.4,3212.0,1949164,3226.2,3226.2,,4799110725.8,4799110725.8,,0,3,SUR,-0.08,2025-04-24
TQBR,2025-04-25,Т-Техно ао,T,80593,11387587439.0,3220.0,3220.0,3289.0,3281.2,3264.8,3284.4,3488238,3265.8,3265.8,,8977084402.8,8977084402.8,,0,3,SUR,2.25,2025-04-25
TQBR,2025-04-28,Т-Техно ао,T,116026,15176844598.8,3301.6,3268.0,3347.8,3311.2,3309.0,3279.8,4586430,3303.2,3303.2,,7794684031.8,7794684031.8,,0,3,SUR,-0.14,2025-04-28
TQBR,2025-04-29,Т-Техно ао,T,55600,7559797255.0,3288.8,3209.8,3294.0,3260.0,3260.6,3224.6,2318600,3273.4,3273.4,,4617547323.8,4617547323.8,,0,3,SUR,-1.68,2025-04-29
TQBR,2025-04-30,Т-Техно ао,T,75224,9031258833.8,3225.0,3154.0,3228.6,3181.8,3186.8,3169.8,2833963,3191.4,3191.4,,5588370446.8,5588370446.8,,0,3,SUR,-1.7,2025-04-30
TQBR,2025-05-02,Т-Техно ао,T,66626,8172064541.6,3180.0,3002.0,3180.0,3051.0,3089.2,3006.8,2645295,3093.6,3093.6,,4398713560.0,4398713560.0,,0,3,SUR,-5.14,2025-05-02
TQBR,2025-05-05,Т-Техно ао,T,116477,12208498631.0,3009.8,2921.0,3056.8,2942.6,2987.0,2946.2,4087190,2982.6,2982.6,,7012569937.0,7012569937.0,,0,3,SUR,-2.02,2025-05-05
TQBR,2025-05-06,Т-Техно ао,T,119187,13276650945.4,2948.8,2911.0,3098.4,3038.8,3005.8,3042.0,4417015,2996.2,2996.2,,7976790614.6,7976790614.6,,0,3,SUR,3.25,2025-05-06
TQBR,2025-05-07,Т-Техно ао,T,84486,10273346784.6,3047.8,3012.2,3079.4,3055.6,3051.8,3038.0,3366227,3049.4,3049.4,,6877507163.0,6877507163.0,,0,3,SUR,-0.13,2025-05-07
TQBR,2025-05-08,Т-Техно ао,T,34051,4461397101.8,3048.0,3044.0,3087.4,3057.2,3066.6,3055.2,1454793,3069.4,3069.4,,3058156063.6,3058156063.6,,0,3,SUR,0.57,2025-05-08
TQBR,2025-05-12,Т-Техно ао,T,107771,12279814286.2,3064.4,2966.2,3166.0,3148.6,3132.4,3158.4,3920262,3145.6,3145.6,,5037582067.0,5037582067.0,,0,3,SUR,3.38,2025-05-12
TQBR,2025-05-13,Т-Техно ао,T,40981,5493142559.0,3163.0,3146.0,3174.2,3168.0,3162.2,3162.0,1737185,3161.4,3161.4,,4138124477.4,4138124477.4,,0,3,SUR,0.11,2025-05-13
TQBR,2025-05-14,Т-Техно ао,T,41638,5968660983.2,3162.4,3083.2,3194.2,3180.0,3160.0,3084.8,1888835,3172.4,3172.4,,3106475820.2,3106475820.2,,0,3,SUR,-2.44,2025-05-14
TQBR,2025-05-15,Т-Техно ао,T,77326,9481880989.4,3084.0,3056.0,3133.8,3093.4,3100.8,3102.0,3057867,3097.4,3097.4,,6605798750.0,6605798750.0,,0,3,SUR,0.56,2025-05-15
TQBR,2025-05-16,Т-Техно ао,T,77529,9792695926.6,3080.0,2995.8,3095.0,3080.0,3060.8,3072.8,3199482,3057.2,3057.2,,8275185359.8,8275185359.8,,0,3,SUR,-0.94,2025-05-16
TQBR,2025-05-19,Т-Техно ао,T,95237,11337549820.2,3080.8,3065.0,3148.8,3108.8,3109.4,3085.4,3646340,3112.4,3112.4,,3669357377.6,3669357377.6,,0,3,SUR,0.41,2025-05-19
TQBR,2025-05-20,Т-Техно ао,T,60089,5119467740.2,3090.8,3044.2,3103.0,3061.2,3069.8,3059.0,1667804,3068.2,3068.2,,3941661629.6,3941661629.6,,0,3,SUR,-0.86,2025-05-20
TQBR,2025-05-21,Т-Техно ао,T,54820,5990597595.6,3060.2,3001.0,3081.0,3015.8,3037.4,3005.8,1972166,3036.8,3036.8,,4592634155.0,4592634155.0,,0,3,SUR,-1.74,2025-05-21
TQBR,2025-05-22,Т-Техно ао,T,130390,14517507318.6,3007.6,2956.2,3110.6,3080.4,3034.8,3060.0,4783855,3039.2,3039.2,,10848537574.0,10848537574.0,,0,3,SUR,1.8,2025-05-22
TQBR,2025-05-23,Т-Техно ао,T,56168,6922216697.8,3066.0,3060.0,3109.0,3084.2,3085.2,3080.8,2243664,3088.2,3088.2,,5363672502.8,5363672502.8,,0,3,SUR,0.68,2025-05-23
TQBR,2025-05-26,Т-Техно ао,T,68580,6059104212.6,3080.6,3012.6,3080.6,3035.0,3035.6,3023.2,1995940,3033.8,3033.8,,3583820828.6,3583820828.6,,0,3,SUR,-1.87,2025-05-26
TQBR,2025-05-27,Т-Техно ао,T,94907,10255931643.8,3027.0,2991.0,3107.6,3092.0,3066.0,3107.2,3345309,3070.0,3070.0,,6940605665.4,6940605665.4,,0,3,SUR,2.78,2025-05-27
