BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,OPEN,LOW,HIGH,LEGALCLOSEPRICE,WAPRICE,CLOSE,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,WAVAL,TRADINGSESSION,CURRENCYID,TRENDCLSPR,TRADE_SESSION_DATE
TQBR,2024-12-27,ГМКНорНик,GMKN,32129,2341732637.0,109.92,109.26,111.66,110.6,110.34,111.04,21210260,110.26,110.26,,1979730446.0,1979730446.0,,0,3,SUR,1.26,
TQBR,2024-12-28,ГМКНорНик,GMKN,36333,2772877098.6,111.48,111.1,114.4,113.62,113.12,113.8,24511230,113.04,113.04,,2393933244.8,2393933244.8,,0,3,SUR,2.49,
TQBR,2024-12-30,ГМКНорНик,GMKN,33931,1896020846.6,114.54,114.36,115.8,115.56,115.26,115.5,16450590,115.26,115.26,,1463467675.0,1463467675.0,,0,3,SUR,1.49,
TQBR,2025-01-03,ГМКНорНик,GMKN,22273,1169516947.8,115.7,111.82,115.8,113.24,113.48,112.68,10306740,113.5,113.5,,1097377348.8,1097377348.8,,0,3,SUR,-2.44,
TQBR,2025-01-06,ГМКНорНик,GMKN,26013,1076921287.0,112.38,110.66,113.82,112.8,112.44,113.42,9577910,112.36,112.36,,955606444.2,955606444.2,,0,3,SUR,0.66,
TQBR,2025-01-08,ГМКНорНик,GMKN,21711,775651051.4,113.6,112.82,114.34,113.98,113.6,114.0,6827610,113.58,113.58,,690098721.2,690098721.2,,0,3,SUR,0.51,
TQBR,2025-01-09,ГМКНорНик,GMKN,39516,2103407492.6,114.0,111.02,114.82,111.94,112.48,111.8,18700190,112.6,112.6,,1837926143.4,1837926143.4,,0,3,SUR,-1.93,
TQBR,2025-01-10,ГМКНорНик,GMKN,50337,3429918324.0,111.92,111.02,116.5,115.36,114.24,116.26,30019800,113.74,113.74,,2560873646.8,2560873646.8,,0,3,SUR,3.99,
TQBR,2025-01-13,ГМКНорНик,GMKN,77618,4622905997.2,116.9,116.8,120.22,119.64,118.28,118.38,39084140,118.24,118.24,,4078450477.6,4078450477.6,,0,3,SUR,1.82,
TQBR,2025-01-14,ГМКНорНик,GMKN,56193,2947389653.6,118.42,117.44,120.82,119.28,119.58,119.98,24648890,119.58,119.58,,2676901743.6,2676901743.6,,0,3,SUR,1.35,
TQBR,2025-01-15,ГМКНорНик,GMKN,49471,3131972467.0,119.98,117.16,121.22,117.24,119.14,119.46,26289270,119.06,119.06,,2000699623.6,2000699623.6,,0,3,SUR,-0.43,
TQBR,2025-01-16,ГМКНорНик,GMKN,41715,2449648710.8,119.8,118.4,120.76,119.9,119.62,119.12,20477000,119.64,119.64,,2247437559.8,2247437559.8,,0,3,SUR,-0.28,
TQBR,2025-01-17,ГМКНорНик,GMKN,84874,4452400708.2,119.4,118.7,125.0,124.3,123.2,124.88,36137150,123.06,123.06,,3988740964.6,3988740964.6,,0,3,SUR,4.84,
TQBR,2025-01-20,ГМКНорНик,GMKN,76380,5097794674.0,126.4,123.2,128.86,124.2,126.5,123.4,40312850,126.7,126.7,,4609251116.6,4609251116.6,,0,3,SUR,-1.19,
TQBR,2025-01-21,ГМКНорНик,GMKN,40428,2477959701.8,124.4,121.34,124.66,124.3,123.32,124.56,20094130,123.22,123.22,,2243011986.2,2243011986.2,,0,3,SUR,0.94,
TQBR,2025-01-22,ГМКНорНик,GMKN,60500,3074680871.8,125.0,121.94,127.28,125.0,125.08,123.74,24584330,125.7,125.7,,2104002921.4,2104002921.4,,0,3,SUR,-0.66,
TQBR,2025-01-23,ГМКНорНик,GMKN,30972,1822548985.6,123.68,121.58,125.0,123.0,122.92,124.96,14828320,122.76,122.76,,1431600545.8,1431600545.8,,0,3,SUR,0.99,
TQBR,2025-01-24,ГМКНорНик,GMKN,42594,3734721554.6,125.2,123.0,127.98,123.4,125.56,124.14,29745030,125.76,125.76,,3295436046.4,3295436046.4,,0,3,SUR,-0.66,
TQBR,2025-01-27,ГМКНорНик,GMKN,48562,2840677853.4,124.7,118.74,124.98,119.76,121.74,119.46,23334450,122.0,122.0,,2304457653.2,2304457653.2,,0,3,SUR,-3.77,
TQBR,2025-01-28,ГМКНорНик,GMKN,54558,3609306881.2,119.3,117.12,121.94,121.66,119.58,121.2,30176910,119.52,119.52,,3035726801.0,3035726801.0,,0,3,SUR,1.46,
TQBR,2025-01-29,ГМКНорНик,GMKN,48100,1818158548.2,121.22,120.84,123.0,122.86,122.06,121.78,14893220,122.1,122.1,,1473794518.0,1473794518.0,,0,3,SUR,0.48,
TQBR,2025-01-30,ГМКНорНик,GMKN,32774,1633216252.4,121.78,121.6,123.24,122.82,122.32,122.76,13351190,122.32,122.32,,1424183952.8,1424183952.8,,0,3,SUR,0.8,
TQBR,2025-01-31,ГМКНорНик,GMKN,60218,3007858928.4,122.7,119.54,124.6,119.98,122.22,121.18,24647190,122.18,122.18,,2426036390.4,2426036390.4,,0,3,SUR,-1.29,
TQBR,2025-02-03,ГМКНорНик,GMKN,62946,2935770589.4,121.0,117.02,121.0,118.14,118.42,118.3,24785600,118.3,118.3,,2478754019.8,2478754019.8,,0,3,SUR,-2.38,
TQBR,2025-02-04,ГМКНорНик,GMKN,35811,2100154211.8,118.3,116.5,120.0,118.3,118.56,117.16,17713020,119.04,119.04,,1442281257.4,1442281257.4,,0,3,SUR,-0.96,
TQBR,2025-02-05,ГМКНорНик,GMKN,47164,2812347796.4,117.12,116.02,121.0,118.7,118.34,120.4,23750850,117.88,117.88,,1959310748.2,1959310748.2,,0,3,SUR,2.77,
TQBR,2025-02-06,ГМКНорНик,GMKN,40929,2622816513.2,120.8,120.08,123.0,121.4,121.4,121.5,21595940,121.48,121.48,,2310582137.2,2310582137.2,,0,3,SUR,0.91,
TQBR,2025-02-07,ГМКНорНик,GMKN,38703,2658238124.8,121.86,120.48,123.62,121.26,122.16,122.28,21759600,122.42,122.42,,2022776632.6,2022776632.6,,0,3,SUR,0.64,
TQBR,2025-02-10,ГМКНорНик,GMKN,148586,12156451031.0,122.3,119.0,127.0,121.1,121.62,120.82,99953840,121.64,121.64,,9905209308.4,9905209308.4,,0,3,SUR,-1.19,
TQBR,2025-02-11,ГМКНорНик,GMKN,56477,4387828250.2,120.6,119.62,122.1,120.42,120.84,121.12,36308370,120.84,120.84,,3680216474.6,3680216474.6,,0,3,SUR,0.25,
TQBR,2025-02-12,ГМКНорНик,GMKN,104478,7566471352.2,121.2,119.24,128.0,119.88,123.2,127.26,61397220,120.98,120.98,,2972323796.4,2972323796.4,,0,3,SUR,5.07,
TQBR,2025-02-13,ГМКНорНик,GMKN,82477,6227606800.8,127.34,123.5,129.94,128.38,126.8,128.1,49133510,126.36,126.36,,4758302134.4,4758302134.4,,0,3,SUR,0.66,
TQBR,2025-02-14,ГМКНорНик,GMKN,136649,9308547468.6,129.0,125.0,133.98,128.68,130.62,131.5,71277920,130.74,130.74,,7886782140.8,7886782140.8,,0,3,SUR,2.65,
TQBR,2025-02-17,ГМКНорНик,GMKN,124607,7815950066.2,134.0,132.64,139.0,138.2,136.72,138.2,57217780,136.74,136.74,,6337387298.8,6337387298.8,,0,3,SUR,5.1,
TQBR,2025-02-18,ГМКНорНик,GMKN,66125,4950882518.4,138.6,133.2,138.8,135.0,135.86,134.6,36446900,135.88,135.88,,3921333686.8,3921333686.8,,0,3,SUR,-2.6,
TQBR,2025-02-19,ГМКНорНик,GMKN,58524,3906132617.8,134.8,132.68,139.0,137.22,136.02,138.52,28700070,135.46,135.46,,2887485268.2,2887485268.2,,0,3,SUR,2.91,
TQBR,2025-02-20,ГМКНорНик,GMKN,82545,3537316088.8,139.06,136.0,139.68,138.38,137.94,137.74,25642640,137.84,137.84,,2749247421.6,2749247421.6,,0,3,SUR,-0.56,
TQBR,2025-02-21,ГМКНорНик,GMKN,52919,3839638001.6,138.0,135.14,140.3,135.5,137.6,137.18,27906160,137.7,137.7,,3367042465.0,3367042465.0,,0,3,SUR,-0.41,
TQBR,2025-02-24,ГМКНорНик,GMKN,117919,8098016102.2,137.58,135.72,147.26,137.86,142.86,146.94,56679800,136.94,136.94,,1890017597.0,1890017597.0,,0,3,SUR,7.11,
TQBR,2025-02-25,ГМКНорНик,GMKN,161247,16278423783.6,147.2,141.3,150.14,141.88,146.22,143.04,111298520,145.98,145.98,,10816681295.6,10816681295.6,,0,3,SUR,-2.65,
TQBR,2025-02-26,ГМКНорНик,GMKN,83673,6046454911.4,145.02,136.54,145.14,138.98,139.96,138.02,43200150,140.1,140.1,,4521800948.4,4521800948.4,,0,3,SUR,-3.51,
TQBR,2025-02-27,ГМКНорНик,GMKN,85011,5271329180.4,138.34,134.2,139.26,138.1,136.92,134.34,38502380,137.12,137.12,,3934795523.0,3934795523.0,,0,3,SUR,-2.67,
TQBR,2025-02-28,ГМКНорНик,GMKN,96066,6471251271.4,134.36,133.52,141.0,137.42,137.16,140.32,47182680,136.24,136.24,,3551139227.2,3551139227.2,,0,3,SUR,4.45,
TQBR,2025-03-03,ГМКНорНик,GMKN,88186,6413669995.6,140.5,133.04,140.76,134.3,135.34,135.92,47388700,134.96,134.96,,4247593001.2,4247593001.2,,0,3,SUR,-3.14,2025-03-03
TQBR,2025-03-04,ГМКНорНик,GMKN,92026,6674765221.6,136.08,136.08,142.26,140.96,139.68,140.92,47783880,139.46,139.46,,4375357320.6,4375357320.6,,0,3,SUR,3.68,2025-03-04
TQBR,2025-03-05,ГМКНорНик,GMKN,70506,4842072979.4,141.16,136.62,142.0,140.9,140.24,136.98,34532590,141.08,141.08,,2619326690.2,2619326690.2,,0,3,SUR,-2.8,2025-03-05
TQBR,2025-03-06,ГМКНорНик,GMKN,62754,3008744917.0,137.0,134.14,138.64,136.02,136.72,136.46,22005120,136.6,136.6,,2352661537.8,2352661537.8,,0,3,SUR,-0.38,2025-03-06
TQBR,2025-03-07,ГМКНорНик,GMKN,65386,3802133030.6,136.46,133.02,139.2,133.2,136.18,135.7,27918390,136.32,136.32,,2977197431.4,2977197431.4,,0,3,SUR,-0.56,2025-03-07
TQBR,2025-03-10,ГМКНорНик,GMKN,51163,3706947013.8,136.4,134.42,137.5,137.1,136.4,137.14,27175260,136.32,136.32,,3039062972.2,3039062972.2,,0,3,SUR,1.06,2025-03-10
TQBR,2025-03-11,ГМКНорНик,GMKN,59167,3310312377.0,137.38,135.06,138.88,136.34,136.6,135.72,24234320,136.74,136.74,,2410001742.0,2410001742.0,,0,3,SUR,-1.04,2025-03-11
TQBR,2025-03-12,ГМКНорНик,GMKN,35758,2018381594.2,135.82,133.8,136.42,134.22,134.62,134.0,14993010,134.6,134.6,,1588126610.4,1588126610.4,,0,3,SUR,-1.27,2025-03-12
TQBR,2025-03-13,ГМКНорНик,GMKN,103814,6791195728.2,133.8,128.16,135.5,130.48,131.46,131.9,51653030,130.14,130.14,,3993651425.0,3993651425.0,,0,3,SUR,-1.57,2025-03-13
TQBR,2025-03-14,ГМКНорНик,GMKN,54086,3692887553.0,132.0,129.0,132.46,131.2,131.06,130.54,28175460,131.06,131.06,,2885356234.2,2885356234.2,,0,3,SUR,-1.03,2025-03-14
TQBR,2025-03-17,ГМКНорНик,GMKN,79603,4298011798.6,130.92,130.68,134.68,134.0,133.16,134.06,32282030,133.32,133.32,,3182239261.4,3182239261.4,,0,3,SUR,2.7,2025-03-17
TQBR,2025-03-18,ГМКНорНик,GMKN,94471,5687842092.0,134.46,131.5,136.4,135.54,134.6,132.08,42256390,134.74,134.74,,3619285578.4,3619285578.4,,0,3,SUR,-1.48,2025-03-18
TQBR,2025-03-19,ГМКНорНик,GMKN,42387,2345967074.0,132.1,130.22,133.16,132.0,131.82,132.04,17796760,131.68,131.68,,1852991585.2,1852991585.2,,0,3,SUR,-0.03,2025-03-19
TQBR,2025-03-20,ГМКНорНик,GMKN,60732,3160853414.2,132.04,129.46,133.04,131.14,131.04,131.16,24120920,130.96,130.96,,2913962396.8,2913962396.8,,0,3,SUR,-0.67,2025-03-20
TQBR,2025-03-21,ГМКНорНик,GMKN,52259,2472060046.0,131.0,128.58,132.34,128.96,130.68,129.8,18916750,130.82,130.82,,2075782649.8,2075782649.8,,0,3,SUR,-1.04,2025-03-21
TQBR,2025-03-24,ГМКНорНик,GMKN,56608,2506547684.8,129.78,125.32,129.78,127.16,127.18,125.88,19710160,127.22,127.22,,1900508700.2,1900508700.2,,0,3,SUR,-3.02,2025-03-24
TQBR,2025-03-25,ГМКНорНик,GMKN,60533,3660692527.0,126.0,123.22,130.0,126.3,126.22,129.58,28991740,125.36,125.36,,2437451267.8,2437451267.8,,0,3,SUR,2.94,2025-03-25
TQBR,2025-03-26,ГМКНорНик,GMKN,49409,2825579988.0,129.7,124.5,130.52,126.3,127.54,125.8,22155510,127.9,127.9,,1956134033.4,1956134033.4,,0,3,SUR,-2.92,2025-03-26
TQBR,2025-03-27,ГМКНорНик,GMKN,86311,2972214645.4,126.0,122.5,126.3,123.1,124.16,122.98,23942460,124.18,124.18,,2497646080.0,2497646080.0,,0,3,SUR,-2.24,2025-03-27
TQBR,2025-03-28,ГМКНорНик,GMKN,72073,3402504444.4,123.0,120.5,124.1,123.1,122.18,121.56,27845450,122.18,122.18,,2722462460.0,2722462460.0,,0,3,SUR,-1.15,2025-03-28
TQBR,2025-03-31,ГМКНорНик,GMKN,97428,3363716763.2,120.7,118.42,124.5,123.12,122.22,123.3,27521690,123.02,123.02,,2089762155.6,2089762155.6,,0,3,SUR,1.43,2025-03-31
TQBR,2025-04-01,ГМКНорНик,GMKN,74743,3269173473.6,123.3,120.12,125.3,122.0,122.74,120.8,26638310,123.02,123.02,,2452371111.0,2452371111.0,,0,3,SUR,-2.03,2025-04-01
TQBR,2025-04-02,ГМКНорНик,GMKN,71548,3816270398.2,120.54,117.52,121.98,118.3,119.5,120.1,31937130,119.52,119.52,,2808101024.2,2808101024.2,,0,3,SUR,-0.58,2025-04-02
TQBR,2025-04-03,ГМКНорНик,GMKN,81966,4088318502.8,120.2,114.02,121.8,115.06,117.9,116.42,34705210,118.42,118.42,,2874909007.8,2874909007.8,,0,3,SUR,-3.06,2025-04-03
TQBR,2025-04-04,ГМКНорНик,GMKN,113543,4867773641.0,118.0,110.5,118.0,112.04,113.88,110.9,42757440,114.2,114.2,,3556909274.8,3556909274.8,,0,3,SUR,-4.74,2025-04-04
TQBR,2025-04-07,ГМКНорНик,GMKN,174856,7580922431.4,108.8,102.68,113.66,111.58,108.62,111.32,69772660,109.22,109.22,,4530648799.0,4530648799.0,,0,3,SUR,0.38,2025-04-07
TQBR,2025-04-08,ГМКНорНик,GMKN,86795,3272168130.8,112.0,105.66,113.98,110.12,109.98,106.8,29746380,110.68,110.68,,2001210191.4,2001210191.4,,0,3,SUR,-4.06,2025-04-08
TQBR,2025-04-09,ГМКНорНик,GMKN,169101,7533645518.4,106.6,105.52,117.3,110.2,110.98,116.08,67859580,108.26,108.26,,3765761278.4,3765761278.4,,0,3,SUR,8.69,2025-04-09
TQBR,2025-04-10,ГМКНорНик,GMKN,95478,4581591223.0,115.98,112.0,116.84,114.4,114.96,114.04,39871620,115.22,115.22,,3384587442.4,3384587442.4,,0,3,SUR,-1.76,2025-04-10
TQBR,2025-04-11,ГМКНорНик,GMKN,59392,2625514501.2,114.14,113.98,117.5,116.0,116.34,117.1,22568590,116.3,116.3,,1765068734.6,1765068734.6,,0,3,SUR,2.68,2025-04-11
TQBR,2025-04-14,ГМКНорНик,GMKN,76340,2615880069.8,117.22,113.18,118.98,113.86,115.84,114.5,22582550,115.2,115.2,,1507929193.0,1507929193.0,,0,3,SUR,-2.22,2025-04-14
TQBR,2025-04-15,ГМКНорНик,GMKN,43955,2322683845.0,114.6,111.48,115.7,111.8,112.92,112.2,20560130,112.92,112.92,,1822951734.0,1822951734.0,,0,3,SUR,-2.01,2025-04-15
TQBR,2025-04-16,ГМКНорНик,GMKN,60016,2811818965.6,112.0,110.2,114.58,114.3,112.7,113.04,24949190,112.82,112.82,,2025229221.0,2025229221.0,,0,3,SUR,0.75,2025-04-16
TQBR,2025-04-17,ГМКНорНик,GMKN,44534,2494118607.8,113.5,112.3,116.02,113.54,114.08,115.56,21862320,113.78,113.78,,1319852737.2,1319852737.2,,0,3,SUR,2.23,2025-04-17
TQBR,2025-04-18,ГМКНорНик,GMKN,65520,3154988569.8,113.3,110.8,114.44,113.42,112.52,111.62,28037380,112.34,112.34,,2452196276.0,2452196276.0,,0,3,SUR,-3.41,2025-04-18
TQBR,2025-04-21,ГМКНорНик,GMKN,37244,1718291158.6,112.9,112.24,114.96,114.0,113.82,113.92,15095590,113.84,113.84,,1199574041.0,1199574041.0,,0,3,SUR,2.06,2025-04-21
TQBR,2025-04-22,ГМКНорНик,GMKN,67046,3405193924.8,114.5,112.64,118.3,114.26,115.42,116.7,29501310,114.08,114.08,,1338530708.0,1338530708.0,,0,3,SUR,2.44,2025-04-22
TQBR,2025-04-23,ГМКНорНик,GMKN,51498,2727731764.6,117.36,112.66,117.48,113.9,114.34,114.44,23851670,113.82,113.82,,1631726852.6,1631726852.6,,0,3,SUR,-1.94,2025-04-23
TQBR,2025-04-24,ГМКНорНик,GMKN,38390,1757010937.4,114.2,113.16,116.28,113.82,114.76,113.84,15308950,115.0,115.0,,1295355149.4,1295355149.4,,0,3,SUR,-0.52,2025-04-24
TQBR,2025-04-25,ГМКНорНик,GMKN,45675,2344463231.8,114.18,114.06,117.76,116.32,116.0,117.7,20210340,115.94,115.94,,1857900842.0,1857900842.0,,0,3,SUR,3.39,2025-04-25
TQBR,2025-04-28,ГМКНорНик,GMKN,68221,3211056740.8,118.0,116.5,120.36,118.82,118.42,117.3,27114300,118.26,118.26,,1725046014.6,1725046014.6,,0,3,SUR,-0.34,2025-04-28
TQBR,2025-04-29,ГМКНорНик,GMKN,43486,1756822206.8,117.5,112.7,117.54,114.54,115.1,113.62,15263770,115.8,115.8,,961412118.0,961412118.0,,0,3,SUR,-3.14,2025-04-29
TQBR,2025-04-30,ГМКНорНик,GMKN,59575,2924219865.2,113.04,111.34,115.2,114.08,113.04,114.38,25856500,113.02,113.02,,2240216832.6,2240216832.6,,0,3,SUR,0.67,2025-04-30
TQBR,2025-05-02,ГМКНорНик,GMKN,35546,1612655873.4,114.0,108.56,114.1,109.34,110.68,109.0,14570650,110.72,110.72,,1008102787.2,1008102787.2,,0,3,SUR,-4.7,2025-05-02
TQBR,2025-05-05,ГМКНорНик,GMKN,49078,2036995709.0,109.0,106.5,110.04,107.12,108.0,107.26,18862120,107.7,107.7,,1369395965.8,1369395965.8,,0,3,SUR,-1.6,2025-05-05
TQBR,2025-05-06,ГМКНорНик,GMKN,44321,1446492263.4,107.76,106.56,109.58,108.72,108.04,107.7,13387030,107.92,107.92,,993279562.2,993279562.2,,0,3,SUR,0.41,2025-05-06
TQBR,2025-05-07,ГМКНорНик,GMKN,31006,1317200812.4,107.9,107.26,109.8,109.3,108.64,108.86,12124810,108.62,108.62,,992711115.8,992711115.8,,0,3,SUR,1.08,2025-05-07
TQBR,2025-05-08,ГМКНорНик,GMKN,25638,1225625217.8,108.98,108.86,111.88,110.9,111.04,111.6,11037050,111.18,111.18,,956848578.2,956848578.2,,0,3,SUR,2.52,2025-05-08
TQBR,2025-05-12,ГМКНорНик,GMKN,48845,2094228849.2,111.94,111.2,114.64,114.2,113.64,114.48,18429600,113.9,113.9,,1087511811.0,1087511811.0,,0,3,SUR,2.58,2025-05-12
TQBR,2025-05-13,ГМКНорНик,GMKN,33072,1505300641.8,114.56,112.72,114.98,114.28,113.78,112.98,13230140,113.72,113.72,,1097762359.0,1097762359.0,,0,3,SUR,-1.31,2025-05-13
TQBR,2025-05-14,ГМКНорНик,GMKN,29714,1538479415.6,112.82,110.58,114.72,112.94,112.84,110.6,13636550,113.48,113.48,,796619019.2,796619019.2,,0,3,SUR,-2.11,2025-05-14
TQBR,2025-05-15,ГМКНорНик,GMKN,49829,1487462445.6,111.12,108.98,111.8,110.14,110.34,110.52,13478020,110.28,110.28,,1258495036.6,1258495036.6,,0,3,SUR,-0.07,2025-05-15
TQBR,2025-05-16,ГМКНорНик,GMKN,31530,1346267322.6,110.52,107.74,111.2,110.42,109.96,110.6,12244100,109.86,109.86,,1140838985.0,1140838985.0,,0,3,SUR,0.07,2025-05-16
TQBR,2025-05-19,ГМКНорНик,GMKN,47172,1777872730.6,110.6,109.6,113.0,111.7,111.58,109.92,15934970,111.72,111.72,,610502987.4,610502987.4,,0,3,SUR,-0.61,2025-05-19
TQBR,2025-05-20,ГМКНорНик,GMKN,31893,1186340610.6,110.38,107.04,110.6,107.36,108.66,107.82,10917360,108.74,108.74,,912819864.6,912819864.6,,0,3,SUR,-1.91,2025-05-20
TQBR,2025-05-21,ГМКНорНик,GMKN,45146,1640325845.6,107.98,105.02,108.1,105.24,106.26,105.56,15437630,106.3,106.3,,1304722564.8,1304722564.8,,0,3,SUR,-2.1,2025-05-21
TQBR,2025-05-22,ГМКНорНик,GMKN,52430,2062654453.4,105.56,103.54,106.3,105.76,104.76,105.02,19692580,104.72,104.72,,1468769836.6,1468769836.6,,0,3,SUR,-0.51,2025-05-22
TQBR,2025-05-23,ГМКНорНик,GMKN,23517,926715656.2,105.02,103.1,105.34,103.48,104.06,103.68,8905940,104.06,104.06,,744333459.2,744333459.2,,0,3,SUR,-1.28,2025-05-23
TQBR,2025-05-26,ГМКНорНик,GMKN,47951,1813100873.0,103.66,99.0,103.66,99.8,100.72,100.04,17999910,100.78,100.78,,1043193468.0,1043193468.0,,0,3,SUR,-3.51,2025-05-26
TQBR,2025-05-27,ГМКНорНик,GMKN,37573,1594414491.6,100.04,98.5,101.9,101.5,100.58,101.34,15851390,100.8,100.8,,1007016704.4,1007016704.4,,0,3,SUR,1.3,2025-05-27
TQBR,2025-05-28,ГМКНорНик,GMKN,65766,2465964671.0,101.64,101.34,107.58,103.84,104.26,107.2,23651150,103.86,103.86,,1695985227.4,1695985227.4,,0,3,SUR,5.78,2025-05-28
TQBR,2025-05-29,ГМКНорНик,GMKN,33378,1390968485.0,107.26,104.5,107.4,105.84,106.24,104.84,13092710,106.42,106.42,,932244776.4,932244776.4,,0,3,SUR,-2.2,2025-05-29
TQBR,2025-05-30,ГМКНорНик,GMKN,31559,1494316295.2,104.5,104.1,106.96,105.6,105.68,106.42,14139890,105.7,105.7,,1046315544.8,1046315544.8,,0,3,SUR,1.51,2025-05-30
TQBR,2025-06-02,ГМКНорНик,GMKN,52263,1954724773.2,106.44,103.02,108.18,106.38,104.78,105.68,18655180,104.6,104.6,,973935290.2,973935290.2,,0,3,SUR,-0.7,2025-06-02
TQBR,2025-06-03,ГМКНорНик,GMKN,55734,1924779748.8,105.68,105.68,110.42,109.46,108.04,110.4,17815500,107.92,107.92,,1523777014.8,1523777014.8,,0,3,SUR,4.47,2025-06-03
TQBR,2025-06-04,ГМКНорНик,GMKN,53828,3257620198.8,110.4,109.58,113.36,111.44,111.74,111.38,29168310,111.82,111.82,,2527444221.8,2527444221.8,,0,3,SUR,0.89,2025-06-04
TQBR,2025-06-05,ГМКНорНик,GMKN,39273,1581888017.2,111.38,109.02,112.4,110.28,110.38,109.82,14332730,110.46,110.46,,1162921389.8,1162921389.8,,0,3,SUR,-1.4,2025-06-05
TQBR,2025-06-06,ГМКНорНик,GMKN,60505,2761313962.2,109.5,108.2,112.86,108.32,109.84,108.2,25141690,110.06,110.06,,2310620908.2,2310620908.2,,0,3,SUR,-1.48,2025-06-06
TQBR,2025-06-09,ГМКНорНик,GMKN,68600,3696064851.8,108.2,106.6,111.2,108.88,108.92,110.7,33932470,108.8,108.8,,2650972598.0,2650972598.0,,0,3,SUR,2.31,2025-06-09
TQBR,2025-06-10,ГМКНорНик,GMKN,91530,4037662518.4,111.0,105.62,111.92,107.08,108.02,106.24,37370160,107.84,107.84,,3173027181.0,3173027181.0,,0,3,SUR,-4.03,2025-06-10
TQBR,2025-06-11,ГМКНорНик,GMKN,49827,2474896869.2,106.38,104.56,108.46,107.6,106.98,106.8,23136040,107.36,107.36,,1715938638.6,1715938638.6,,0,3,SUR,0.53,2025-06-11
