BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,OPEN,LOW,HIGH,LEGALCLOSEPRICE,WAPRICE,CLOSE,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,WAVAL,TRADINGSESSION,CURRENCYID,TRENDCLSPR,TRADE_SESSION_DATE
TQBR,2015-04-15,ГАЗПРОМ ао,GAZP,41601,5714303773.2,144.49,144.25,150.1,150.1,147.77,150.1,38670940,147.77,147.77,147.77,5713799503.1,5713799503.1,5713799503.1,,3,SUR,3.95,
TQBR,2015-04-16,ГАЗПРОМ ао,GAZP,51500,6457450523.4,150.62,149.12,152.87,152.4,150.75,152.4,42835980,150.75,150.75,150.75,6448964592.6,6448964592.6,6448964592.6,,3,SUR,1.53,
TQBR,2015-04-17,ГАЗПРОМ ао,GAZP,59079,8658398014.6,152.41,149.3,153.55,149.3,151.66,149.3,57089260,151.66,151.66,151.66,8655241603.5,8655241603.5,8655241603.5,,3,SUR,-2.03,
TQBR,2015-04-20,ГАЗПРОМ ао,GAZP,56078,6180574229.2,150.0,148.73,154.7,153.96,152.45,153.96,40542190,152.45,152.45,152.45,6179882729.2,6179882729.2,6179882729.2,,3,SUR,3.12,
TQBR,2015-04-21,ГАЗПРОМ ао,GAZP,41940,4556912419.2,153.5,153.47,156.2,155.35,155.36,155.35,29331080,155.36,155.36,155.36,4549545954.2,4549545954.2,4549545954.2,,3,SUR,0.9,
TQBR,2015-04-22,ГАЗПРОМ ао,GAZP,47466,5711334818.0,155.22,150.08,155.27,150.8,152.05,150.8,37562510,152.05,152.05,152.05,5709947151.2,5709947151.2,5709947151.2,,3,SUR,-2.93,
TQBR,2015-04-23,ГАЗПРОМ ао,GAZP,57568,5884340268.2,151.0,146.62,151.0,150.15,148.68,150.15,39578500,148.67,148.67,148.67,5881111888.2,5881111888.2,5881111888.2,,3,SUR,-0.43,
TQBR,2015-04-24,ГАЗПРОМ ао,GAZP,45227,5459393569.8,150.0,149.67,154.14,153.89,152.72,153.89,35747130,152.73,152.73,152.73,5452349569.8,5452349569.8,5452349569.8,,3,SUR,2.49,
TQBR,2015-04-27,ГАЗПРОМ ао,GAZP,34350,3385601578.1,153.98,152.05,155.18,152.05,153.86,152.05,22004600,153.86,153.86,153.86,3384228076.5,3384228076.5,3384228076.5,,3,SUR,-1.2,
TQBR,2015-04-28,ГАЗПРОМ ао,GAZP,34903,3927374609.9,151.77,149.7,153.14,152.79,151.39,152.79,25942650,151.39,151.39,151.39,3925475967.2,3925475967.2,3925475967.2,,3,SUR,0.49,
TQBR,2015-04-29,ГАЗПРОМ ао,GAZP,43724,4934823358.6,152.8,151.75,154.99,152.5,153.6,152.5,32127150,153.6,153.6,153.6,4934733206.6,4934733206.6,4934733206.6,,3,SUR,-0.19,
TQBR,2015-04-30,ГАЗПРОМ ао,GAZP,40108,4389882696.8,152.54,151.06,154.2,153.5,152.83,153.5,28723340,152.83,152.83,152.83,4389379314.8,4389379314.8,4389379314.8,,3,SUR,0.66,
TQBR,2015-05-05,ГАЗПРОМ ао,GAZP,53886,5255936696.9,154.52,153.32,158.7,156.33,156.25,156.33,33638700,156.25,156.25,156.25,5251956261.7,5251956261.7,5251956261.7,,3,SUR,1.84,
TQBR,2015-05-06,ГАЗПРОМ ао,GAZP,39077,4618118792.2,156.35,153.3,156.39,155.25,154.97,155.25,29799390,154.97,154.97,154.97,4616774182.2,4616774182.2,4616774182.2,,3,SUR,-0.69,
TQBR,2015-05-07,ГАЗПРОМ ао,GAZP,42124,4450190850.2,154.52,150.81,154.59,152.1,152.4,152.1,29201660,152.39,152.39,152.39,4449092213.0,4449092213.0,4449092213.0,,3,SUR,-2.03,
TQBR,2015-05-08,ГАЗПРОМ ао,GAZP,29379,3437637877.2,152.0,151.7,155.65,155.52,154.15,155.52,22300590,154.15,154.15,154.15,3436865717.2,3436865717.2,3436865717.2,,3,SUR,2.25,
TQBR,2015-05-12,ГАЗПРОМ ао,GAZP,54518,5428235345.3,155.51,152.1,157.0,154.2,154.38,154.2,35162100,154.38,154.38,154.38,5428058063.9,5428058063.9,5428058063.9,,3,SUR,-0.85,
TQBR,2015-05-13,ГАЗПРОМ ао,GAZP,32430,3636747207.0,154.3,151.6,154.5,151.74,153.22,151.74,23735400,153.22,153.22,153.22,3633925060.0,3633925060.0,3633925060.0,,3,SUR,-1.6,
TQBR,2015-05-14,ГАЗПРОМ ао,GAZP,34557,2979519042.2,151.78,151.05,153.68,151.8,152.32,151.8,19561270,152.32,152.32,152.32,2978617469.0,2978617469.0,2978617469.0,,3,SUR,0.04,
TQBR,2015-05-15,ГАЗПРОМ ао,GAZP,26506,3143583796.8,152.49,151.5,154.1,152.98,152.88,152.98,20562190,152.88,152.88,152.88,3142426397.7,3142426397.7,3142426397.7,,3,SUR,0.78,
TQBR,2015-05-18,ГАЗПРОМ ао,GAZP,25703,2710789291.4,153.01,151.64,154.28,151.9,153.07,151.9,17709240,153.07,153.07,153.07,2708763439.0,2708763439.0,2708763439.0,,3,SUR,-0.71,
TQBR,2015-05-19,ГАЗПРОМ ао,GAZP,39575,3767297467.9,151.71,148.62,152.4,149.85,149.95,149.85,25123260,149.95,149.95,149.95,3765932077.9,3765932077.9,3765932077.9,,3,SUR,-1.35,
TQBR,2015-05-20,ГАЗПРОМ ао,GAZP,44155,3023157688.4,150.0,146.0,150.0,146.35,147.51,146.35,20494720,147.51,147.51,147.51,3022367188.4,3022367188.4,3022367188.4,,3,SUR,-2.34,
TQBR,2015-05-21,ГАЗПРОМ ао,GAZP,35933,3380079091.6,146.35,144.45,148.28,147.16,146.32,147.16,23101260,146.32,146.32,146.32,3379799563.1,3379799563.1,3379799563.1,,3,SUR,0.55,
TQBR,2015-05-22,ГАЗПРОМ ао,GAZP,39323,3301134068.2,147.19,146.95,149.85,148.8,148.61,148.8,22212800,148.61,148.61,148.61,3299509090.6,3299509090.6,3299509090.6,,3,SUR,1.11,
TQBR,2015-05-25,ГАЗПРОМ ао,GAZP,27955,2370018286.9,148.76,145.22,148.8,146.69,146.74,146.69,16151440,146.74,146.74,146.74,2369695477.7,2369695477.7,2369695477.7,,3,SUR,-1.42,
TQBR,2015-05-26,ГАЗПРОМ ао,GAZP,40419,3284126734.6,147.3,144.87,147.85,145.25,146.06,145.25,22484990,146.06,146.06,146.06,3278866651.6,3278866651.6,3278866651.6,,3,SUR,-0.98,
TQBR,2015-05-27,ГАЗПРОМ ао,GAZP,40716,4070221330.0,145.58,144.19,147.7,147.66,145.95,147.66,27887970,145.95,145.95,145.95,4069851556.8,4069851556.8,4069851556.8,,3,SUR,1.66,
TQBR,2015-05-28,ГАЗПРОМ ао,GAZP,46282,4015596028.0,147.61,146.11,149.5,146.11,148.0,146.11,27132390,148.0,148.0,148.0,4013954604.8,4013954604.8,4013954604.8,,3,SUR,-1.05,
TQBR,2015-05-29,ГАЗПРОМ ао,GAZP,66232,8071211634.7,146.3,139.0,148.9,139.0,144.56,139.0,55832110,144.56,144.56,144.56,8065742940.7,8065742940.7,8065742940.7,,3,SUR,-4.87,
TQBR,2015-06-01,ГАЗПРОМ ао,GAZP,46689,4332052874.3,140.13,139.25,141.79,139.4,140.63,139.4,30804210,140.63,140.63,140.63,4332052874.3,4332052874.3,4332052874.3,,3,SUR,0.29,
TQBR,2015-06-02,ГАЗПРОМ ао,GAZP,46950,5075582970.4,139.89,138.23,141.75,140.75,139.79,140.75,36308440,139.79,139.79,139.79,5075582970.4,5075582970.4,5075582970.4,,3,SUR,0.97,
TQBR,2015-06-03,ГАЗПРОМ ао,GAZP,54236,5814133812.2,141.0,138.8,144.0,140.71,141.62,140.71,41054380,141.62,141.62,141.62,5814133812.2,5814133812.2,5814133812.2,,3,SUR,-0.03,
